t,px,py,pz,yaw,vx,vy,vz,ax,ay,az,dyaw
0.9400000000000001,0.0,2.5,1.0,-1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,2.5,1.0,-1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,2.5,1.0,-1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.5,1.0,-1.5707963267948966,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0004033521063373513
1.02,2.0167605316900335e-05,2.4999999999796634,1.0,-1.5708043938370233,0.003020315386532409,-6.0912528648642405e-09,0.0,0.30106707240757014,-1.5194106924626956e-06,0.0,-0.0016056976214642305
1.04,0.0001605697622845333,2.4999999987108676,1.0,-1.5708605546997552,0.012004227432759387,-1.9275159462815774e-07,0.0,0.5963658249398459,-2.3985979527492078e-05,0.0,-0.005191595928145887
1.06,0.0005393272033597699,2.4999999854563084,1.0,-1.5710120576741489,0.02683673920317915,-1.4473783585947007e-06,0.0,0.8859331981116121,-0.00011980184605096262,0.0,-0.01111698276046269
1.08,0.00127226810683799,2.499999919066692,1.0,-1.5713052340101734,0.04740359196584703,-6.0310080160146475e-06,0.0,1.1698060556157306,-0.00037354077334301523,0.0,-0.01933615135273925
1.1,0.002472942837509741,2.4999996942276677,1.0,-1.5717855037282586,0.07359126236512102,-1.819870074277629e-05,0.0,1.448021038017264,-0.0008996549576149504,0.0,-0.029803679922721926
1.12,0.004252638594084076,2.499999095753086,1.0,-1.5724973812070824,0.10528695552801272,-4.477475324817704e-05,0.0,1.7206142972740823,-0.0018402508445757044,0.0,-0.04247441405622254
1.1400000000000001,0.006720393856253389,2.499997741814301,1.0,-1.5734844802905077,0.14237859143102885,-9.568410754050309e-05,0.0,1.987621084060847,-0.0033629326818065755,0.0,-0.05730343271616789
1.16,0.009983012465577317,2.4999950169681395,1.0,-1.574789518515729,0.1847547813490365,-0.00018444129615898636,0.0,2.249075165316424,-0.005658712350724716,0.0,-0.07424599029273793
1.18,0.014145077106620897,2.4999899958196656,1.0,-1.5764543199022174,0.23230479080719038,-0.0003285982327629058,0.0,2.5050080544803905,-0.008939983757133708,0.0,-0.09325742615485666
1.2,0.01930896188001321,2.499981358130052,1.0,-1.5785198155619236,0.2849184851535533,-0.0005501521192198103,0.0,2.7554480415508777,-0.013438559712780546,0.0,-0.11429303244932498
1.22,0.025574843579164785,2.499967296154887,1.0,-1.58102604120019,0.3424862536563392,-0.0008759146948389078,0.0,3.0004190144027927,-0.019403768812646747,0.0,-0.1373078704175228
1.24,0.03304071119901857,2.499945414974268,1.0,-1.5840121303786243,0.40489890789870553,-0.0013378439985675496,0.0,3.2399390667722967,-0.02710060930812893,0.0,-0.16225652525983492
1.26,0.0418023731199972,2.499912626553253,1.0,-1.5875163022105838,0.4720475501891347,-0.001973339749336882,0.0,3.4740188919612773,-0.03680795640183876,0.0,-0.18909278958471276
1.28,0.05195346132470882,2.4998650382498844,1.0,-1.591575841962013,0.5438234077204944,-0.0028255033719998233,0.0,3.7026599646661578,-0.048816818754795974,0.0,-0.21776926575714128
1.3,0.06358543192032612,2.4997978364683564,1.0,-1.5962270728408694,0.6201176282901628,-0.00394336360534903,0.0,3.925852516411696,-0.06342863931247725,0.0,-0.24823687804604333
1.32,0.07678756115708987,2.499705166137176,1.0,-1.6015053170838547,0.7008210335318729,-0.005382068523671488,0.0,4.143573312896387,-0.08095363483514456,0.0,-0.2804442864164258
1.34,0.09164693605423774,2.499580006676715,1.0,-1.6074448442975264,0.7858238258024047,-0.007203044683590717,0.0,4.3557832441561155,-0.10170916777384065,0.0,-0.3143371951933247
1.3599999999999999,0.10824843866986933,2.49941404510765,1.0,-1.6140788048915875,0.8750152451087281,-0.009474123973252428,0.0,4.562424740852861,-0.12601814338095907,0.0,-0.3498575517314535
1.38,0.12667472298178,2.4991975469416925,1.0,-1.6214391463667843,0.9682831727498287,-0.012269638591205095,0.0,4.763419032220864,-0.15420742419844735,0.0,-0.38694263276605767
1.4,0.14700618328302845,2.498919225489119,1.0,-1.6295565102022298,1.0655136786791197,-0.015670484417900466,0.0,4.958663263280491,-0.18660625334292455,0.0,-0.42552401941922824
1.42,0.16932091293977794,2.498566110214078,1.0,-1.6384601071435536,1.1665905099652907,-0.019764152864188155,0.0,5.1480274908859815,-0.22354467732087518,0.0,-0.46552646602253844
1.44,0.1936946523105429,2.498123414768889,1.0,-1.6481775688431313,1.2713945181394821,-0.02464473108941056,0.0,5.331351580032998,-0.2653519584742035,0.0,-0.5068666731183029
1.46,0.22020072458613746,2.4975744053426987,1.0,-1.6587347740682858,1.3798030236632082,-0.03041287027794193,0.0,5.508442023640679,-0.31235496659233025,0.0,-0.5494519813262855
1.48,0.2489099582790738,2.4969002699682217,1.0,-1.6701556480961826,1.4916891162331987,-0.037175721448786524,0.0,5.679068710764016,-0.36487653874699777,0.0,-0.5931790102790018
1.5,0.2798905950705796,2.496079989442998,1.0,-1.6824619344794458,1.6069208901556233,-0.045046838049986486,0.0,5.842961669908227,-0.42323379602509426,0.0,-0.6379322755400736
1.52,0.3132081817135101,2.4950902105388755,1.0,-1.6956729391177856,1.7253606145727203,-0.05414604436022718,0.0,5.999807815827291,-0.4877364055679423,0.0,-0.6835828262254537
1.54,0.3489254446908766,2.493905122195273,1.0,-1.709805247528464,1.8468638389096577,-0.06459926848658538,0.0,6.149247729911197,-0.5586847761870639,0.0,-0.7299869567118265
1.56,0.38710214634320683,2.4924963354183935,1.0,-1.7248724173862588,1.9712784345289962,-0.07653833851255779,0.0,6.290872506015624,-0.6363681758305623,0.0,-0.7769850569234507
1.58,0.4277949212041918,2.4908327676397657,1.0,-1.7408846498054014,2.098443574234996,-0.09010074011732412,0.0,6.424220695374231,-0.7210627593347395,0.0,-0.82440067660513
1.6,0.4710570913237674,2.4888805323233973,1.0,-1.757848444450464,2.2281886519610445,-0.10542933375889874,0.0,6.54877538606522,-0.8130294952257069,0.0,-0.8720398888412788
1.62,0.5169384594116573,2.4866028346511784,1.0,-1.7757662453590526,2.360332145701614,-0.1226720292939309,0.0,6.663961454382789,-0.9125119808484887,0.0,-0.9196910457387233
1.6400000000000001,0.5654850787032408,2.483959874160812,1.0,-1.794636086280013,2.494680427516375,-0.14198141569920972,0.0,6.769143027389056,-1.0197341358089247,0.0,-0.9671250233019819
1.6600000000000001,0.6167389985341385,2.480908755259205,1.0,-1.8144512462911317,2.631026525239155,-0.16351434336842588,0.0,6.863621197886075,-1.1348977646284002,0.0,-1.014096051572146
1.6800000000000002,0.670737984710946,2.4774034065865163,1.0,-1.8351999283428988,2.769148841369142,-0.18743145628670205,0.0,6.946632035038363,-1.2581799806443628,0.0,-1.0603432185198471
1.7000000000000002,0.7275152138838683,2.4733945102615307,1.0,-1.8568649750319257,2.908809835506274,-0.2138966712392845,0.0,7.017344935876405,-1.3897304845511884,0.0,-1.1055927205568636
1.72,0.7870989412634402,2.468829442097103,1.0,-1.8794236371651731,3.049754677617361,-0.24307660109428444,0.0,7.074861364896466,-1.529668692575955,0.0,-1.1495609078165572
1.74,0.8495121411787993,2.463652223934509,1.0,-1.9028474113445883,3.1917098803832022,-0.27513991911728736,0.0,7.118214030912325,-1.6780807111304485,0.0,-1.191958138157041
1.76,0.9147721201499612,2.4578034893068823,1.0,-1.9271019626914547,3.334381919878885,-0.3102566612330634,0.0,7.146366552173561,-1.8350161568817345,0.0,-1.232493410695497
1.78,0.9828901023418991,2.4512204637036596,1.0,-1.9521471477724084,3.477455854877346,-0.34859746315163,0.0,7.1582136625001365,-2.0004848235445154,0.0,-1.2708796992887628
1.8,1.0538707874846969,2.443836960769191,1.0,-1.9779371506630052,3.6205939561371836,-0.39033272932778484,0.0,7.152582012745282,-2.174453199323236,0.0,-1.3068398517192534
1.82,1.1277118815822096,2.435583395828313,1.0,-2.0044207418411784,3.763434358135772,-0.43563173083025025,0.0,7.128231623232461,-2.356840841822409,0.0,-1.3401128656674004
1.8399999999999999,1.2044036009920955,2.4263868181885835,1.0,-2.031541665289701,3.905589746832552,-0.4846616293640505,0.0,7.0838580438558925,-2.547516620399189,0.0,-1.37046030306999
1.8599999999999999,1.283928150743193,2.4161709637217914,1.0,-2.0592391539639783,4.046646098188782,-0.5375864249229847,0.0,7.018095279220385,-2.7462948393495323,0.0,-1.3976725658856566
1.88,1.3662591782621816,2.4048563292749083,1.0,-2.087448567925127,4.186161483320737,-0.5945658248531466,0.0,6.9295195364517745,-2.9529312589912804,0.0,-1.4215747341001617
1.9,1.4513612040106088,2.3923602705013347,1.0,-2.1161021433279847,4.32366495731451,-0.6557540324885365,0.0,6.8166538530560095,-3.1671190356243004,0.0,-1.4420316654446168
1.92,1.5391890308852774,2.378597124735631,1.0,-2.145129834542912,4.458655549870651,-0.7212984539804557,0.0,6.677973661360712,-3.388484605494214,0.0,-1.458952078349114
1.94,1.6296871346096267,2.363478360557161,1.0,-2.1744602264619495,4.59060137706353,-0.7913383224881799,0.0,6.511913344551147,-3.6165835422435255,0.0,-1.472291385212742
1.96,1.7227890377402626,2.346912755698536,1.0,-2.204021489951421,4.71893889457909,-0.8660032395332131,0.0,6.31687383702487,-3.8508964218776605,0.0,-1.4820531094441094
1.98,1.8184166703304578,2.3288066049515734,1.0,-2.233742350839714,4.843072313819158,-0.9454116340467643,0.0,6.091231318644902,-4.09082473397365,0.0,-1.4882888015739226
2.0,1.9164797207298099,2.3090639597048517,1.0,-2.263553042014378,4.962373203212798,-1.0296691404626548,0.0,5.833347048379773,-4.335686882680207,0.0,-1.4910964596572072
2.02,2.016874980454887,2.2875869007108287,1.0,-2.2933862092260027,5.076180297935544,-1.1188668981277763,0.0,5.541578377690578,-4.584714325957561,0.0,-1.4906175486623923
2.04,2.119485687537346,2.264275845625061,1.0,-2.323177743960874,5.1837995419839,-1.2130797753204545,0.0,5.214290977773239,-4.83704790643455,0.0,-1.487032794138102
2.06,2.2241808732413,2.2390298927832317,1.0,-2.3528675209915266,5.284504387162212,-1.3123645222837415,0.0,4.849872307306628,-5.0917344321630456,0.0,-1.4805569899331488
2.08,2.3308147175376517,2.2117472025815856,1.0,-2.3824000235582,5.377536373986794,-1.4167578588946048,0.0,4.446746338617801,-5.347723570362623,0.0,-1.471433103032659
2.1,2.4392259192261094,2.1823254177010094,1.0,-2.411724845112833,5.462106019771886,-1.526274503898702,0.0,4.003389550087993,-5.603865121900531,0.0,-1.4599259782679468
2.12,2.5492370871017362,2.1506621232625696,1.0,-2.440797062688918,5.5373940392058945,-1.6409051540398967,0.0,3.518348181130238,-5.858906748665095,0.0,-1.446315942138554
2.14,2.6606541590674553,2.1166553478210055,1.0,-2.469577482798375,5.602552922526037,-1.76061442289836,0.0,2.9902567331301224,-6.1114922300796035,0.0,-1.430892581064363
2.16,2.77326585659189,2.080204105890913,1.0,-2.498032765931492,5.6567088959257426,-1.8853387508135624,0.0,2.4178576853270197,-6.360160328675143,0.0,-1.4139489296537064
2.1799999999999997,2.88684318239729,2.0412089824566153,1.0,-2.5261354399845235,5.698964288052075,-2.0149842988992477,0.0,1.80002237871832,-6.603344347795894,0.0,-1.395776254583133
2.2,3.0011389697289905,1.9995727596397948,1.0,-2.5538638161148173,5.728400325341086,-2.1494248418455024,0.0,1.1357730037047598,-6.8393724670435265,0.0,-1.3766595651240863
2.2199999999999998,3.115887491998688,1.9552010853877746,1.0,-2.5812018225894873,5.744080377467514,-2.288499675934412,0.0,0.42430560840071907,-7.066468942867694,0.0,-1.3568739273673742
2.24,3.230804142001417,1.908003183699289,1.0,-2.6081387732095123,5.745053672324579,-2.432011560455031,0.0,-0.3349859756281648,-7.282756262662758,0.0,-1.3366816099086378
2.26,3.3455851902723754,1.8578926055231337,1.0,-2.634669086985833,5.730359497672298,-2.579724712472135,0.0,-1.1424854148714148,-7.486258340718194,0.0,-1.3163300470311157
2.2800000000000002,3.459907632466079,1.8047880190484265,1.0,-2.660791975090757,5.699031903875554,-2.731362876661145,0.0,-1.99832850987673,-7.67490484327321,0.0,-1.2960505728332663
2.3,3.573429135897749,1.748614037653612,1.0,-2.6865111098991634,5.650104918973686,-2.886607493645677,0.0,-2.9023773565706525,-7.846536727624693,0.0,-1.2760578567401382
2.3200000000000003,3.6857880955759255,1.6893020832958499,1.0,-2.7118342893603624,5.582618283664623,-3.045095991939295,0.0,-3.854194228078216,-7.998913076615728,0.0,-1.2565499569480352
2.34,3.7966038101662063,1.6267912826044593,1.0,-2.736773108177085,5.495623709634426,-3.20642023017142,0.0,-4.853015397141162,-8.12971930477626,0.0,-1.2377089025075065
2.3600000000000003,3.9054767883489907,1.561029392393626,1.0,-2.761342645460663,5.388191660009322,-3.370125117739575,0.0,-5.897725144439303,-8.23657680579283,0.0,-1.21970171553248
2.38,4.0119891959588765,1.4919737507333406,1.0,-2.785561176798384,5.2594186455491,-3.535707443344118,0.0,-6.986830223298882,-8.317054102753904,0.0,-1.202681790902119
2.4000000000000004,4.1157054541099845,1.4195922491167425,1.0,-2.8094499170967477,5.108435024542045,-3.7026149419940153,0.0,-8.118435076075281,-8.36867955266789,0.0,-1.1867905603319429
2.42,4.216172998210003,1.3438643206407481,1.0,-2.8330327992116615,4.934413288213934,-3.870245631987761,0.0,-9.290218121535696,-8.388955645013096,0.0,-1.172159379546187
2.44,4.312923207336608,1.2647819384796444,1.0,-2.856336292278595,4.736576806846131,-4.0379474540361215,0.0,-10.499409455414717,-8.375374920503392,0.0,-1.1589115904470617
2.46,4.4054725128839,1.1823506182838082,1.0,-2.8793892628295445,4.514209004739428,-4.205018245065709,0.0,-11.742770327510417,-8.325437520811061,0.0,-1.1471647238751927
2.48,4.493323694675281,1.0965904174838568,1.0,-2.902222881233602,4.26666292469828,-4.370706079287244,0.0,-13.016574777740209,-8.23667036267621,0.0,-1.1370328222789823
2.5,4.575967371875052,1.0075369238314458,1.0,-2.9248705757207034,3.9933711348929446,-4.534210008792392,0.0,-14.316593829964606,-8.10664791067462,0.0,-1.128628875090314
2.52,4.652883695007445,0.91524222486917,1.0,-2.947368036237215,3.693855922843309,-4.694681235221946,0.0,-15.638082655573783,-7.933014501969238,0.0,-1.1220673727679156
2.54,4.723544244203626,0.819775849401957,1.0,-2.9697532706314202,3.367739712927108,-4.851224742890929,0.0,-16.975771128262384,-7.713508153724337,0.0,-1.1174669984295207
2.56,4.787414137440511,0.721225671450124,1.0,-2.9920667161743957,3.0147556353280947,-5.002901422130074,0.0,-18.32385819652935,-7.445985759643287,0.0,-1.1149534889963775
2.58,4.843954351008173,0.6196987666094291,1.0,-3.0143514101912756,2.6347581657979124,-5.148730709478274,0.0,-19.67601050067316,-7.128449556466436,0.0,-1.114662711191528
2.6,4.892624252744965,0.5153222102364142,1.0,-3.0366532246220572,2.2277337471126484,-5.287693768710948,0.0,-21.025365655858383,-6.759074714442925,0.0,-1.116744012043668
2.62,4.932884346713468,0.4082438064285967,1.0,-3.0590211706730224,1.793811294774388,-5.418737233493132,0.0,-22.36454061168182,-6.3362378780179585,0.0,-1.121363919324935
2.64,4.964199225960296,0.29863273639003507,1.0,-3.0815077813950547,1.3332724814647416,-5.54077752868748,0.0,-23.68564548107097,-5.858546454549668,0.0,-1.1287102852621445
2.66,4.986040727815937,0.18668011447441235,1.0,-3.1041695820835082,0.8465616871332078,-5.652705783016468,0.0,-24.980303206860054,-5.324868420121394,0.0,-1.138996987662651
2.6799999999999997,4.997891283856761,0.07259943999201551,1.0,-3.1270676609015604,0.33429549454206814,-5.75339334087198,0.0,-26.239675402619255,-4.73436238282659,0.0,-1.152469327128017
2.7,4.999247454182926,-0.04337306723512468,1.0,-3.150268355168629,-0.20272839626151434,-5.8416978755897855,0.0,-27.454494664948133,-4.086507615692179,0.0,-1.1694102881875068
2.7199999999999998,4.989623633078944,-0.1609782595725916,1.0,-3.173844072429061,-0.7635229665609318,-5.916470100475005,0.0,-28.61510360725736,-3.3811337441302847,0.0,-1.1901478668597463
2.74,4.968555910436862,-0.27993399439105554,1.0,-3.1978742698430187,-1.3469045271502915,-5.976561067301171,0.0,-29.711500809922985,-2.618449746959114,0.0,-1.2150637081108044
2.76,4.935606070557609,-0.3999352185901129,1.0,-3.2224466207534928,-1.9514863558363686,-6.02083003494359,0.0,-30.733393818592873,-1.7990719061325673,0.0,-1.2446033443036413
2.7800000000000002,4.890365707129128,-0.5206542159954697,1.0,-3.2476584036151643,-2.575673465958127,-6.0481528832917615,0.0,-31.6702592514649,-0.9240503189102928,0.0,-1.2792883795726055
2.8,4.832460430338977,-0.6417410282208907,1.0,-3.2736181559363975,-3.217658648063132,-6.05743103967126,0.0,-32.51140999779309,0.005106432154212692,0.0,-1.3197310229652857
2.8200000000000003,4.761554139245434,-0.7628240588488726,1.0,-3.300447644533776,-3.8754199256786706,-6.047600876759099,0.0,-33.24606940410409,0.9864088707578578,0.0,-1.3666514298575834
2.84,4.677353329739123,-0.8835108698791343,1.0,-3.3282842131307007,-4.546719563131825,-6.0176435324768445,0.0,-33.863452252181276,2.0173669098096743,0.0,-1.42089835546804
2.8600000000000003,4.579611405713788,-1.0033891783171907,1.0,-3.3572835787524973,-5.229104758479192,-5.966595093681924,0.0,-34.35285223451128,3.094973261474512,0.0,-1.4834736349012019
2.88,4.468132958469296,-1.1220280595244068,1.0,-3.3876231585267487,-5.9199101476940745,-5.89355707675004,0.0,-34.70373552947203,4.2156904104512956,0.0,-1.5555609417405662
2.9000000000000004,4.342777976933593,-1.2389793625259233,1.0,-3.4195060164221203,-6.61626223723683,-5.79770712946163,0.0,-34.90583997113063,5.375441581331243,0.0,-1.638559071681371
2.92,4.203465949056225,-1.3537793408754661,1.0,-3.4531655213940033,-7.31508587093225,-5.678309870093257,0.0,-34.9492791983263,6.569606119317255,0.0,-1.7341195268383558
2.94,4.050179812738033,-1.4659505009113805,1.0,-3.4888707974956543,-8.013112823656995,-5.534727771399998,0.0,-34.82465105612819,7.793019685367195,0.0,-1.8441872314706274
2.96,3.882969712964357,-1.5750036673133097,1.0,-3.5269330106528285,-8.706892598685847,-5.366431989393782,0.0,-34.52314941130837,9.039979641619327,0.0,-1.9710414421486036
2.98,3.701956520447187,-1.6804402637938782,1.0,-3.5677124551815984,-9.39280548767734,-5.173013029617626,0.0,-34.03667843383536,10.304255970522142,0.0,-2.117330757700458
3.0,3.507335066098791,-1.7817548045475973,1.0,-3.6116262409608466,-10.067077932251763,-4.9541911371330745,0.0,-33.357968290370835,11.579108031274064,0.0,-2.2860906996792494
3.02,3.2993770450979576,-1.8784375897458419,1.0,-3.6591560831687686,-10.725800204018071,-4.709826290826141,0.0,-32.48069109524158,12.8573074099385,0.0,-2.480723319469149
3.04,3.078433544209998,-1.9699775959311485,1.0,-3.7108551737396125,-11.364946395871703,-4.439927678043343,0.0,-31.39957587134093,14.131167065014637,0.0,-2.7049039851490164
3.06,2.844937146420588,-2.055865549647902,1.0,-3.7673522425747294,-11.980396691581413,-4.1446625221395905,0.0,-30.11052118991604,15.39257690851565,0.0,-2.962359194332848
3.08,2.5994035678743126,-2.1355971700745844,1.0,-3.8293495415129266,-12.567961853322343,-3.824364133392887,0.0,-28.61070408626681,16.633045894078062,0.0,-3.2564306543786046
3.1,2.3424327836003638,-2.208676563822454,1.0,-3.8976094687498737,-13.123409838145268,-3.4795390530487524,0.0,-26.898683790044473,17.843750608777015,0.0,-3.5893097854742138
3.12,2.0747096005834105,-2.2746197524667187,1.0,-3.9729219329318957,-13.642494424690517,-3.1108731611202782,0.0,-24.97449876606648,19.015590284781073,0.0,-3.960810809454202
3.14,1.7970036394144175,-2.3329583108111542,1.0,-4.056041901128042,-14.120985701089447,-2.719236621094378,0.0,-22.839755536233056,20.139248061518632,0.0,-4.366592003866117
3.16,1.5101686890437227,-2.383243091389964,1.0,-4.14758561308654,-14.554702234313286,-2.305687538969781,0.0,-20.497707746971244,21.20525823956372,0.0,-4.795909709441702
3.18,1.2151414030602803,-2.4250480083169847,1.0,-4.24787828950571,-14.93954471062744,-1.8714742201487893,0.0,-17.95332396120519,22.204079175037336,0.0,-5.229387336434598
3.2,0.9129393104297081,-2.457973851339357,1.0,-4.3567611065439245,-15.271530806718067,-1.4180359156683267,0.0,-15.213342690475109,23.12617136915128,0.0,-5.637900154811177
3.22,0.6046581187258158,-2.48165209887783,1.0,-4.473394295698157,-15.546831021928408,-0.9470019591100393,0.0,-12.286313242569843,23.962080212901142,0.0,-5.984215054796664
3.24,0.29146829356139614,-2.495748696976942,1.0,-4.596129708735791,-15.761805174345017,-0.4601892072685685,0.0,-9.182621043648474,24.702522753257444,0.0,-6.228752620801686
3.2600000000000002,-0.025389095869533144,-2.4999677694827853,1.0,-4.722544400530225,-15.91303923769256,0.040402288752807165,0.0,-5.914496201712134,25.338477756014814,0.0,-6.339034544610271
3.2800000000000002,-0.34460726852669066,-2.4940552234502835,1.0,-4.849691090520202,-15.997382172614055,0.5525954399734243,0.0,-2.49600421048029,25.86127825330161,0.0,-6.299516689691217
3.3000000000000003,-0.6648193567855218,-2.477802212790767,1.0,-4.974525068117874,-16.011982385416744,1.0740441443815079,0.0,1.0569821511503974,26.262705682244807,0.0,-6.116886492354951
3.32,-0.9846047539607777,-2.4510484225366618,1.0,-5.0943665502143975,-15.95432343022186,1.602243202458529,0.0,4.726830489647998,26.535084647053626,0.0,-5.817760650595588
3.34,-1.3024961650042777,-2.4136851358529112,1.0,-5.207235494141695,-15.82225855712128,2.1345401256193974,0.0,8.494216601850322,26.671377271449252,0.0,-5.440145617470776
3.36,-1.6169873332436175,-2.365658046090437,1.0,-5.311972374913229,-15.6140436998352,2.6681488185783033,0.0,12.338212757620068,26.665276053501085,0.0,-5.023279201980017
3.38,-1.926541407845175,-2.306969776777425,1.0,-5.4081666622208955,-15.32836849186648,3.200165094440591,0.0,16.236396564042096,26.51129409203458,0.0,-4.600139503459701
3.4,-2.2295999084606937,-2.237682073496594,1.0,-5.495977955051617,-14.964384900593142,3.7275839583857486,0.0,20.164980260351868,26.204851524244454,0.0,-4.194207127215407
3.42,-2.5245922353536305,-2.157917633112543,1.0,-5.575934947309512,-14.52173307440943,4.247318572425329,0.0,24.098960025693703,25.742356999235028,0.0,-3.8196571108109083
3.44,-2.809945665304841,-2.0678615377990455,1.0,-5.648764239484054,-14.000564009133544,4.7562207901938,0.0,28.012284605729462,25.12128301299862,0.0,-3.4833035902425706
3.46,-3.084095765879984,-1.967762263770776,1.0,-5.715267090919215,-13.401558656585618,5.251103127387581,0.0,31.87804228285566,24.34023394771264,0.0,-3.1869319521107116
